::1 - - [04/Dec/2016:16:55:45 +0000] "GET /jquery/jquery.js HTTP/1.1" 304 - "https://localhost:8000/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:55:45 +0000] "GET /custom/js/home.js HTTP/1.1" 304 - "https://localhost:8000/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:55:45 +0000] "GET /bootstrap/js/bootstrap.js HTTP/1.1" 304 - "https://localhost:8000/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:55:45 +0000] "GET /images/indexicon.jpg HTTP/1.1" 304 - "https://localhost:8000/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:55:46 +0000] "GET /bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:55:46 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 - "https://localhost:8000/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:58:40 +0000] "GET /home HTTP/1.1" 302 46 "https://localhost:8000/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:58:40 +0000] "GET / HTTP/1.1" 200 2867 "https://localhost:8000/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:58:40 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 304 - "https://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
::1 - - [04/Dec/2016:16:58:40 +0000] "GET /custom/css/index.css HTTP/1.1" 304 - "https://localhost:8000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36"
